periodoCompeticion,nombreCompeticion,idEquipo,idJugador
2020 - 2021,Temporada,1610612749,1629670
2020 - 2021,Temporada,1610612749,1626253
2020 - 2021,Temporada,1610612749,203648
2020 - 2021,Temporada,1610612756,203967
2020 - 2021,Temporada,1610612737,1628989
2020 - 2021,Temporada,1610612737,1628381
2020 - 2021,Temporada,1610612737,203991
2020 - 2021,Temporada,1610612737,203992
2020 - 2021,Temporada,1610612737,1629027
2020 - 2021,Temporada,1610612737,1629629
2020 - 2021,Temporada,1610612737,201568
2020 - 2021,Temporada,1610612737,1630168
2020 - 2021,Temporada,1610612737,101150
2020 - 2021,Temporada,1610612737,203524
2020 - 2021,Temporada,1610612737,1630233
2020 - 2021,Temporada,1610612737,1627739
2020 - 2021,Temporada,1610612737,1630219
2020 - 2021,Temporada,1610612737,1628981
2020 - 2021,Temporada,1610612737,203503
2020 - 2021,Temporada,1610612746,1629611
2020 - 2021,Temporada,1610612746,202331
2020 - 2021,Temporada,1610612746,202694
2020 - 2021,Temporada,1610612746,202704
2020 - 2021,Temporada,1610612746,201976
2020 - 2021,Temporada,1610612746,201587
2020 - 2021,Temporada,1610612746,202326
2020 - 2021,Temporada,1610612746,1628379
2020 - 2021,Temporada,1610612746,1630206
2020 - 2021,Temporada,1610612746,1629599
2020 - 2021,Temporada,1610612746,1630187
2020 - 2021,Temporada,1610612746,1627812
2020 - 2021,Temporada,1610612746,202335
2020 - 2021,Temporada,1610612746,200765
2020 - 2021,Temporada,1610612746,1627826
2020 - 2021,Temporada,1610612755,1627788
2020 - 2021,Temporada,1610612755,202699
2020 - 2021,Temporada,1610612755,203954
2020 - 2021,Temporada,1610612755,203552
2020 - 2021,Temporada,1610612755,1627732
2020 - 2021,Temporada,1610612755,1630178
2020 - 2021,Temporada,1610612755,2730
2020 - 2021,Temporada,1610612755,201588
2020 - 2021,Temporada,1610612755,1629680
2020 - 2021,Temporada,1610612755,1629003
2020 - 2021,Temporada,1610612755,1630198
2020 - 2021,Temporada,1610612755,1630194
2020 - 2021,Temporada,1610612755,203118
2020 - 2021,Temporada,1610612755,201229
2020 - 2021,Temporada,1610612755,1629730
2020 - 2021,Temporada,1610612751,201142
2020 - 2021,Temporada,1610612751,203925
2020 - 2021,Temporada,1610612751,201933
2020 - 2021,Temporada,1610612751,1628971
2020 - 2021,Temporada,1610612751,201935
2020 - 2021,Temporada,1610612751,1629013
2020 - 2021,Temporada,1610612751,201145
2020 - 2021,Temporada,1610612751,1629651
2020 - 2021,Temporada,1610612751,1629185
2020 - 2021,Temporada,1610612751,1628455
2020 - 2021,Temporada,1610612751,1628993
2020 - 2021,Temporada,1610612751,204020
2020 - 2021,Temporada,1610612751,201599
2020 - 2021,Temporada,1610612751,1627789
2020 - 2021,Temporada,1610612751,1629617
2020 - 2021,Temporada,1610612762,202711
2020 - 2021,Temporada,1610612762,1626220
2020 - 2021,Temporada,1610612762,203497
2020 - 2021,Temporada,1610612762,1628378
2020 - 2021,Temporada,1610612762,201144
2020 - 2021,Temporada,1610612762,202324
2020 - 2021,Temporada,1610612762,204060
2020 - 2021,Temporada,1610612762,1627777
2020 - 2021,Temporada,1610612762,203903
2020 - 2021,Temporada,1610612762,1630235
2020 - 2021,Temporada,1610612762,1629714
2020 - 2021,Temporada,1610612762,101141
2020 - 2021,Temporada,1610612762,1629752
2020 - 2021,Temporada,1610612762,1629671
2020 - 2021,Temporada,1610612762,1629744
2020 - 2021,Temporada,1610612762,1628962
2020 - 2021,Temporada,1610612746,202695
2020 - 2021,Temporada,1610612751,202681
2020 - 2021,Temporada,1610612743,1629008
2020 - 2021,Temporada,1610612743,203932
2020 - 2021,Temporada,1610612743,203999
2020 - 2021,Temporada,1610612743,203115
2020 - 2021,Temporada,1610612743,1628420
2020 - 2021,Temporada,1610612743,203085
2020 - 2021,Temporada,1610612743,1630267
2020 - 2021,Temporada,1610612743,203210
2020 - 2021,Temporada,1610612743,201580
2020 - 2021,Temporada,1610612743,1627885
2020 - 2021,Temporada,1610612743,1629626
2020 - 2021,Temporada,1610612743,1628427
2020 - 2021,Temporada,1610612743,1630210
2020 - 2021,Temporada,1610612743,200794
2020 - 2021,Temporada,1610612743,1630192
2020 - 2021,Temporada,1610612762,1630190
2020 - 2021,Temporada,1610612755,201980
2020 - 2021,Temporada,1610612737,1629631
2020 - 2021,Temporada,1610612742,1627827
2020 - 2021,Temporada,1610612742,204001
2020 - 2021,Temporada,1610612742,1626246
2020 - 2021,Temporada,1610612742,203501
2020 - 2021,Temporada,1610612742,1629029
2020 - 2021,Temporada,1610612742,1626196
2020 - 2021,Temporada,1610612742,203939
2020 - 2021,Temporada,1610612742,1628467
2020 - 2021,Temporada,1610612742,1628973
2020 - 2021,Temporada,1610612742,203504
2020 - 2021,Temporada,1610612742,1630189
2020 - 2021,Temporada,1610612742,1626161
2020 - 2021,Temporada,1610612742,1630182
2020 - 2021,Temporada,1610612742,1630207
2020 - 2021,Temporada,1610612742,1629740
2020 - 2021,Temporada,1610612757,1626181
2020 - 2021,Temporada,1610612757,203496
2020 - 2021,Temporada,1610612757,203994
2020 - 2021,Temporada,1610612757,203468
2020 - 2021,Temporada,1610612757,203081
2020 - 2021,Temporada,1610612757,2546
2020 - 2021,Temporada,1610612757,1626178
2020 - 2021,Temporada,1610612757,1629014
2020 - 2021,Temporada,1610612757,1629642
2020 - 2021,Temporada,1610612757,1628388
2020 - 2021,Temporada,1610612757,1629833
2020 - 2021,Temporada,1610612757,1629604
2020 - 2021,Temporada,1610612757,1628385
2020 - 2021,Temporada,1610612757,1627884
2020 - 2021,Temporada,1610612757,202683
2020 - 2021,Temporada,1610612747,2544
2020 - 2021,Temporada,1610612747,203076
2020 - 2021,Temporada,1610612747,201188
2020 - 2021,Temporada,1610612747,203484
2020 - 2021,Temporada,1610612747,203471
2020 - 2021,Temporada,1610612747,1628398
2020 - 2021,Temporada,1610612747,1626149
2020 - 2021,Temporada,1610612747,1627936
2020 - 2021,Temporada,1610612747,202083
2020 - 2021,Temporada,1610612747,1629659
2020 - 2021,Temporada,1610612747,202693
2020 - 2021,Temporada,1610612747,201162
2020 - 2021,Temporada,1610612747,1628035
2020 - 2021,Temporada,1610612747,203463
2020 - 2021,Temporada,1610612747,203083
2020 - 2021,Temporada,1610612764,203078
2020 - 2021,Temporada,1610612764,1629060
2020 - 2021,Temporada,1610612764,1629655
2020 - 2021,Temporada,1610612764,203526
2020 - 2021,Temporada,1610612764,201566
2020 - 2021,Temporada,1610612764,202397
2020 - 2021,Temporada,1610612764,201577
2020 - 2021,Temporada,1610612764,1630264
2020 - 2021,Temporada,1610612764,1629726
2020 - 2021,Temporada,1610612764,203458
2020 - 2021,Temporada,1610612764,1629067
2020 - 2021,Temporada,1610612764,1628990
2020 - 2021,Temporada,1610612764,1630216
2020 - 2021,Temporada,1610612752,203493
2020 - 2021,Temporada,1610612752,203944
2020 - 2021,Temporada,1610612752,201959
2020 - 2021,Temporada,1610612752,1629628
2020 - 2021,Temporada,1610612752,201565
2020 - 2021,Temporada,1610612752,203457
2020 - 2021,Temporada,1610612752,202692
2020 - 2021,Temporada,1610612752,1630193
2020 - 2021,Temporada,1610612752,1630167
2020 - 2021,Temporada,1610612752,1629607
2020 - 2021,Temporada,1610612752,1628995
2020 - 2021,Temporada,1610612752,1628373
2020 - 2021,Temporada,1610612752,203901
2020 - 2021,Temporada,1610612752,203658
2020 - 2021,Temporada,1610612752,1629033
2020 - 2021,Temporada,1610612763,203937
2020 - 2021,Temporada,1610612763,1628991
2020 - 2021,Temporada,1610612763,202685
2020 - 2021,Temporada,1610612763,1628415
2020 - 2021,Temporada,1610612763,1629630
2020 - 2021,Temporada,1610612763,1628960
2020 - 2021,Temporada,1610612763,1630217
2020 - 2021,Temporada,1610612763,1626145
2020 - 2021,Temporada,1610612763,1629001
2020 - 2021,Temporada,1610612763,1630214
2020 - 2021,Temporada,1610612763,1626159
2020 - 2021,Temporada,1610612763,1629723
2020 - 2021,Temporada,1610612763,1629634
2020 - 2021,Temporada,1610612763,204025
2020 - 2021,Temporada,1610612763,1629681
2020 - 2021,Temporada,1610612738,203095
2020 - 2021,Temporada,1610612738,1628369
2020 - 2021,Temporada,1610612738,202684
2020 - 2021,Temporada,1610612738,1629641
2020 - 2021,Temporada,1610612738,203935
2020 - 2021,Temporada,1610612738,1630174
2020 - 2021,Temporada,1610612738,1629684
2020 - 2021,Temporada,1610612738,1630202
2020 - 2021,Temporada,1610612738,203953
2020 - 2021,Temporada,1610612738,1629035
2020 - 2021,Temporada,1610612738,1629605
2020 - 2021,Temporada,1610612738,1628436
2020 - 2021,Temporada,1610612738,1628400
2020 - 2021,Temporada,1610612738,1629682
2020 - 2021,Temporada,1610612764,202722
2020 - 2021,Temporada,1610612747,1629719
2020 - 2021,Temporada,1610612748,202710
2020 - 2021,Temporada,1610612748,2772
2020 - 2021,Temporada,1610612748,1628389
2020 - 2021,Temporada,1610612748,1629130
2020 - 2021,Temporada,1610612748,201609
2020 - 2021,Temporada,1610612748,1629639
2020 - 2021,Temporada,1610612748,203473
2020 - 2021,Temporada,1610612748,1629134
2020 - 2021,Temporada,1610612748,2738
2020 - 2021,Temporada,1610612748,1629216
2020 - 2021,Temporada,1610612748,1629644
2020 - 2021,Temporada,1610612748,1629622
2020 - 2021,Temporada,1610612748,1630173
2020 - 2021,Temporada,1610612748,202357
2020 - 2021,Temporada,1610612748,2617
2020 - 2021,Temporada,1610612738,202689
2020 - 2021,Temporada,1610612738,1629057
2020 - 2021,Temporada,1610612749,1628978
2020 - 2021,Temporada,1610612746,201586
2020 - 2021,Temporada,1610612744,203952
2020 - 2021,Temporada,1610612744,203110
2020 - 2021,Temporada,1610612744,1626172
2020 - 2021,Temporada,1610612744,203145
2020 - 2021,Temporada,1610612744,201939
2020 - 2021,Temporada,1610612744,1629308
2020 - 2021,Temporada,1610612744,1629673
2020 - 2021,Temporada,1610612744,1628539
2020 - 2021,Temporada,1610612744,1628395
2020 - 2021,Temporada,1610612744,1627814
2020 - 2021,Temporada,1610612744,1630185
2020 - 2021,Temporada,1610612744,1629672
2020 - 2021,Temporada,1610612744,1627780
2020 - 2021,Temporada,1610612744,1629346
2020 - 2021,Temporada,1610612754,203926
2020 - 2021,Temporada,1610612754,1629052
2020 - 2021,Temporada,1610612754,1627734
2020 - 2021,Temporada,1610612754,203200
2020 - 2021,Temporada,1610612754,1627763
2020 - 2021,Temporada,1610612754,204456
2020 - 2021,Temporada,1610612754,1628410
2020 - 2021,Temporada,1610612754,1629103
2020 - 2021,Temporada,1610612754,1628988
2020 - 2021,Temporada,1610612754,1629048
2020 - 2021,Temporada,1610612754,1630199
2020 - 2021,Temporada,1610612754,1628578
2020 - 2021,Temporada,1610612754,203960
2020 - 2021,Temporada,1610612759,201942
2020 - 2021,Temporada,1610612759,1629640
2020 - 2021,Temporada,1610612759,1627751
2020 - 2021,Temporada,1610612759,1629022
2020 - 2021,Temporada,1610612759,1627749
2020 - 2021,Temporada,1610612759,200752
2020 - 2021,Temporada,1610612759,201988
2020 - 2021,Temporada,1610612759,1629234
2020 - 2021,Temporada,1610612759,1630170
2020 - 2021,Temporada,1610612759,203476
2020 - 2021,Temporada,1610612759,1628966
2020 - 2021,Temporada,1610612759,1630200
2020 - 2021,Temporada,1610612759,1629683
2020 - 2021,Temporada,1610612766,1628970
2020 - 2021,Temporada,1610612766,1629023
2020 - 2021,Temporada,1610612766,202687
2020 - 2021,Temporada,1610612766,1626179
2020 - 2021,Temporada,1610612766,1630163
2020 - 2021,Temporada,1610612766,203469
2020 - 2021,Temporada,1610612766,1628984
2020 - 2021,Temporada,1610612766,1629667
2020 - 2021,Temporada,1610612766,1628370
2020 - 2021,Temporada,1610612766,1628997
2020 - 2021,Temporada,1610612766,1630176
2020 - 2021,Temporada,1610612766,1630203
2020 - 2021,Temporada,1610612766,1630208
2020 - 2021,Temporada,1610612766,1630268
2020 - 2021,Temporada,1610612766,202954
2020 - 2021,Temporada,1610612754,1627747
2020 - 2021,Temporada,1610612761,1626169
2020 - 2021,Temporada,1610612761,1630273
2020 - 2021,Temporada,1610612761,203920
2020 - 2021,Temporada,1610612761,1627761
2020 - 2021,Temporada,1610612761,1630201
2020 - 2021,Temporada,1610612761,203382
2020 - 2021,Temporada,1610612761,1628449
2020 - 2021,Temporada,1610612761,1630223
2020 - 2021,Temporada,1610612761,203918
2020 - 2021,Temporada,1610612761,1629018
2020 - 2021,Temporada,1610612761,1629139
2020 - 2021,Temporada,1610612761,1628778
2020 - 2021,Temporada,1610612763,1629007
2020 - 2021,Temporada,1610612745,1630256
2020 - 2021,Temporada,1610612745,1630231
2020 - 2021,Temporada,1610612745,203482
2020 - 2021,Temporada,1610612745,1630237
2020 - 2021,Temporada,1610612745,201571
2020 - 2021,Temporada,1610612745,1629717
2020 - 2021,Temporada,1610612745,1628419
2020 - 2021,Temporada,1610612745,1629244
2020 - 2021,Temporada,1610612745,1627863
2020 - 2021,Temporada,1610612745,1629645
2020 - 2021,Temporada,1610612745,1628391
2020 - 2021,Temporada,1610612745,1626174
2020 - 2021,Temporada,1610612739,1629731
2020 - 2021,Temporada,1610612739,1626224
2020 - 2021,Temporada,1610612739,1628386
2020 - 2021,Temporada,1610612739,1630171
2020 - 2021,Temporada,1610612739,1629012
2020 - 2021,Temporada,1610612739,1630271
2020 - 2021,Temporada,1610612739,1628422
2020 - 2021,Temporada,1610612739,1629662
2020 - 2021,Temporada,1610612739,1629725
2020 - 2021,Temporada,1610612739,1629636
2020 - 2021,Temporada,1610612739,201567
2020 - 2021,Temporada,1610612739,2760
2020 - 2021,Temporada,1610612753,1628407
2020 - 2021,Temporada,1610612753,1629021
2020 - 2021,Temporada,1610612753,1628964
2020 - 2021,Temporada,1610612753,203914
2020 - 2021,Temporada,1610612753,1630175
2020 - 2021,Temporada,1610612753,1629649
2020 - 2021,Temporada,1610612753,1628414
2020 - 2021,Temporada,1610612753,1629743
2020 - 2021,Temporada,1610612753,1626184
2020 - 2021,Temporada,1610612753,1628976
2020 - 2021,Temporada,1610612753,1630181
2020 - 2021,Temporada,1610612753,203082
2020 - 2021,Temporada,1610612755,1629109
2020 - 2021,Temporada,1610612765,1628977
2020 - 2021,Temporada,1610612765,1630180
2020 - 2021,Temporada,1610612765,1626143
2020 - 2021,Temporada,1610612765,202709
2020 - 2021,Temporada,1610612765,1630165
2020 - 2021,Temporada,1610612765,1628367
2020 - 2021,Temporada,1610612765,1629076
2020 - 2021,Temporada,1610612765,1630240
2020 - 2021,Temporada,1610612765,201961
2020 - 2021,Temporada,1610612765,203924
2020 - 2021,Temporada,1610612765,203585
2020 - 2021,Temporada,1610612765,1630191
2020 - 2021,Temporada,1610612741,1630172
2020 - 2021,Temporada,1610612741,1628374
2020 - 2021,Temporada,1610612741,201152
2020 - 2021,Temporada,1610612741,202066
2020 - 2021,Temporada,1610612741,1629632
2020 - 2021,Temporada,1610612741,1626245
2020 - 2021,Temporada,1610612741,1629653
2020 - 2021,Temporada,1610612741,1627756
2020 - 2021,Temporada,1610612741,1629750
2020 - 2021,Temporada,1610612741,1627853
2020 - 2021,Temporada,1610612741,202329
2020 - 2021,Temporada,1610612741,1629690
2020 - 2021,Temporada,1610612750,1630183
2020 - 2021,Temporada,1610612750,1629020
2020 - 2021,Temporada,1610612750,1626157
2020 - 2021,Temporada,1610612750,1630162
2020 - 2021,Temporada,1610612750,1626156
2020 - 2021,Temporada,1610612750,201937
2020 - 2021,Temporada,1610612750,1627823
2020 - 2021,Temporada,1610612750,1629006
2020 - 2021,Temporada,1610612750,1629675
2020 - 2021,Temporada,1610612750,1629162
2020 - 2021,Temporada,1610612750,202334
2020 - 2021,Temporada,1610612750,1627774
2020 - 2021,Temporada,1610612750,1629669
2020 - 2021,Temporada,1610612740,1630230
2020 - 2021,Temporada,1610612740,201949
2020 - 2021,Temporada,1610612740,1626195
2020 - 2021,Temporada,1610612740,202339
2020 - 2021,Temporada,1610612740,1629638
2020 - 2021,Temporada,1610612740,1629712
2020 - 2021,Temporada,1610612740,1629637
2020 - 2021,Temporada,1610612740,1629117
2020 - 2021,Temporada,1610612740,1630184
2020 - 2021,Temporada,1610612740,203263
2020 - 2021,Temporada,1610612740,1628366
2020 - 2021,Temporada,1610612740,1628411
2020 - 2021,Temporada,1610612760,1630221
2020 - 2021,Temporada,1610612760,1629676
2020 - 2021,Temporada,1610612760,1629650
2020 - 2021,Temporada,1610612760,1630197
2020 - 2021,Temporada,1610612760,1630177
2020 - 2021,Temporada,1610612760,1629658
2020 - 2021,Temporada,1610612760,1629718
2020 - 2021,Temporada,1610612760,1628396
2020 - 2021,Temporada,1610612760,1630466
2020 - 2021,Temporada,1610612760,1629647
2020 - 2021,Temporada,1610612760,1629660
2020 - 2021,Temporada,1610612760,1629004
2020 - 2021,Temporada,1610612760,1629026
2020 - 2021,Temporada,1610612758,1629663
2020 - 2021,Temporada,1610612758,1629002
2020 - 2021,Temporada,1610612758,1627745
2020 - 2021,Temporada,1610612758,1627741
2020 - 2021,Temporada,1610612758,1626153
2020 - 2021,Temporada,1610612758,1629056
2020 - 2021,Temporada,1610612758,1630186
2020 - 2021,Temporada,1610612758,1629657
2020 - 2021,Temporada,1610612758,1630218
2020 - 2021,Temporada,1610612758,203090
2020 - 2021,Temporada,1610612758,1629713
2020 - 2021,Temporada,1610612758,202355
2020 - 2021,Temporada,1610612741,202696
2020 - 2021,Temporada,1610612765,1629686
2020 - 2021,Temporada,1610612745,1629017
2020 - 2021,Temporada,1610612737,1629164
2020 - 2021,Temporada,1610612758,1626158
2020 - 2021,Temporada,1610612741,203897
2020 - 2021,Temporada,1610612741,203107
2020 - 2021,Temporada,1610612759,1629677
2020 - 2021,Temporada,1610612739,1628392
2020 - 2021,Temporada,1610612745,1629610
2020 - 2021,Temporada,1610612747,1628961
2020 - 2021,Temporada,1610612765,1629635
2020 - 2021,Temporada,1610612741,1628464
2020 - 2021,Temporada,1610612742,200755
2020 - 2021,Temporada,1610612744,1626162
2020 - 2021,Temporada,1610612760,203488
2020 - 2021,Temporada,1610612765,1628402
2020 - 2021,Temporada,1610612758,1628963
2020 - 2021,Temporada,1610612765,203486
2020 - 2021,Temporada,1610612761,1627783
2020 - 2021,Temporada,1610612745,202322
2020 - 2021,Temporada,1610612760,1629652
2020 - 2021,Temporada,1610612753,1629643
2020 - 2021,Temporada,1610612749,1629066
2020 - 2021,Temporada,1610612761,1627832
2020 - 2021,Temporada,1610612753,203516
2020 - 2021,Temporada,1610612745,202340
2020 - 2021,Temporada,1610612740,1627742
2020 - 2021,Temporada,1610612740,1629627
2020 - 2021,Temporada,1610612740,203500
2020 - 2021,Temporada,1610612761,200768
2020 - 2021,Temporada,1610612743,1628408
2020 - 2021,Temporada,1610612738,1627759
2020 - 2021,Temporada,1610612766,1628998
2020 - 2021,Temporada,1610612758,1630169
2020 - 2021,Temporada,1610612761,1628384
2020 - 2021,Temporada,1610612763,1630253
2020 - 2021,Temporada,1610612750,1629633
2020 - 2021,Temporada,1610612753,1629606
2020 - 2021,Temporada,1610612755,1630222
2020 - 2021,Temporada,1610612759,1628401
2020 - 2021,Temporada,1610612739,1626204
2020 - 2021,Temporada,1610612758,203084
2020 - 2021,Temporada,1610612758,1629735
2020 - 2021,Temporada,1610612757,1628380
2020 - 2021,Temporada,1610612739,203521
2020 - 2021,Temporada,1610612739,1630205
2020 - 2021,Temporada,1610612753,1629962
2020 - 2021,Temporada,1610612760,1629620
2020 - 2021,Temporada,1610612739,1627752
2020 - 2021,Temporada,1610612754,1628968
2020 - 2021,Temporada,1610612764,1630166
2020 - 2021,Temporada,1610612758,1628368
2020 - 2021,Temporada,1610612765,1628372
2020 - 2021,Temporada,1610612741,1628972
2020 - 2021,Temporada,1610612754,1626167
2020 - 2021,Temporada,1610612754,203087
2020 - 2021,Temporada,1610612746,1630238
2020 - 2021,Temporada,1610612753,203487
2020 - 2021,Temporada,1610612753,1630211
2020 - 2021,Temporada,1610612740,202738
2020 - 2021,Temporada,1610612743,1627750
2020 - 2021,Temporada,1610612751,200746
2020 - 2021,Temporada,1610612745,1628425
2020 - 2021,Temporada,1610612744,1630164
2020 - 2021,Temporada,1610612761,1627775
2020 - 2021,Temporada,1610612748,203506
2020 - 2021,Temporada,1610612760,203121
2020 - 2021,Temporada,1610612764,1629010
2020 - 2021,Temporada,1610612740,1630266
2020 - 2021,Temporada,1610612743,204222
2020 - 2021,Temporada,1610612753,203490
2020 - 2021,Temporada,1610612745,1628383
2020 - 2021,Temporada,1610612766,202330
2020 - 2021,Temporada,1610612750,1627736
2020 - 2021,Temporada,1610612739,1629685
2020 - 2021,Temporada,1610612740,1628404
2020 - 2021,Temporada,1610612759,1626168
2020 - 2021,Temporada,1610612739,1626188
2020 - 2021,Temporada,1610612752,1629011
2020 - 2021,Temporada,1610612745,201569
2020 - 2021,Temporada,1610612753,1628365
2020 - 2021,Temporada,1610612753,1628371
2020 - 2021,Temporada,1610612760,201143
2020 - 2021,Temporada,1610612755,1628390
2020 - 2021,Temporada,1610612755,1629738
2020 - 2021,Temporada,1610612760,1628983
2020 - 2021,Temporada,1610612754,1629665
2020 - 2021,Temporada,1610612748,203086
2020 - 2021,Temporada,1610612742,1630179
2020 - 2021,Temporada,1610612764,1628418
2020 - 2021,Temporada,1610612764,1628394
2020 - 2021,Temporada,1610612739,203957
2020 - 2021,Temporada,1610612739,1627748
2020 - 2021,Temporada,1610612739,1629716
2020 - 2021,Temporada,1610612755,1629751
2020 - 2021,Temporada,1610612753,1629648
2020 - 2021,Temporada,1610612758,203922
2020 - 2021,Temporada,1610612745,203998
2020 - 2021,Temporada,1610612745,1628021
2020 - 2021,Temporada,1610612754,203933
2020 - 2021,Temporada,1610612751,203915
2020 - 2021,Temporada,1610612744,1627737
2020 - 2021,Temporada,1610612749,1629121
2020 - 2021,Temporada,1610612761,1627740
2020 - 2021,Temporada,1610612751,203460
2020 - 2021,Temporada,1610612751,202697
2020 - 2021,Temporada,1610612751,203943
2020 - 2021,Temporada,1610612745,1629034
2020 - 2021,Temporada,1610612753,1628412
2020 - 2021,Temporada,1610612750,1630204
2020 - 2021,Temporada,1610612745,1629598
2020 - 2021,Temporada,1610612752,1629016
2020 - 2021,Temporada,1610612766,1630270
2020 - 2021,Temporada,1610612766,1629602
2020 - 2021,Temporada,1610612766,1630232
2020 - 2021,Temporada,1610612766,1630269
2020 - 2021,Temporada,1610612753,1630257
2020 - 2021,Temporada,1610612765,1629058
2020 - 2021,Temporada,1610612763,1629958
2020 - 2021,Temporada,1610612763,1629783
2020 - 2021,Temporada,1610612763,1629594
2020 - 2021,Temporada,1610612755,1626147
2020 - 2021,Temporada,1610612754,1628513
2020 - 2021,Temporada,1610612754,1630262
2020 - 2021,Temporada,1610612748,1629168
2020 - 2021,Temporada,1610612739,1626260
2020 - 2021,Temporada,1610612739,1629760
2020 - 2021,Temporada,1610612739,1629666
2020 - 2021,Temporada,1610612752,1629619
2020 - 2021,Temporada,1610612752,1629596
2020 - 2021,Temporada,1610612752,203077
2020 - 2021,Temporada,1610612751,1630220
2020 - 2021,Temporada,1610612751,1629059
2020 - 2021,Temporada,1610612738,1628518
2020 - 2021,Temporada,1610612749,203917
2020 - 2021,Temporada,1610612749,1626203
2020 - 2021,Temporada,1610612740,1628959
2020 - 2021,Temporada,1610612740,1628387
2020 - 2021,Temporada,1610612740,1628974
2020 - 2021,Temporada,1610612740,1627784
2020 - 2021,Temporada,1610612741,1629679
2020 - 2021,Temporada,1610612741,1629668
2020 - 2021,Temporada,1610612760,1629678
2020 - 2021,Temporada,1610612756,1628405
2020 - 2021,Temporada,1610612764,1630213
2020 - 2021,Temporada,1610612764,1630258
2020 - 2021,Temporada,1610612764,1630260
2020 - 2021,Temporada,1610612759,203092
2020 - 2021,Temporada,1610612745,101123
2020 - 2021,Temporada,1610612750,1630278
2020 - 2021,Temporada,1610612742,201584
2020 - 2021,Temporada,1610612744,1629700
2020 - 2021,Temporada,1610612744,1630263
2020 - 2021,Temporada,1610612744,202691
2020 - 2021,Temporada,1610612758,1629053
2020 - 2021,Temporada,1610612762,1629129
2020 - 2021,Temporada,1610612762,1630265
2020 - 2021,Temporada,1610612762,1630286
2020 - 2021,Temporada,1610612762,1630255
2020 - 2021,Temporada,1610612745,1626170
2020 - 2021,Temporada,1610612745,1630243
2020 - 2021,Temporada,1610612745,1629624
2020 - 2021,Temporada,1610612748,1630254
2020 - 2021,Temporada,1610612749,1630272
2020 - 2021,Temporada,1610612763,1630261
2020 - 2021,Temporada,1610612762,1628430
2020 - 2021,Temporada,1610612765,1629071
2020 - 2021,Temporada,1610612746,1629065
2020 - 2021,Temporada,1610612746,1630259
2020 - 2021,Temporada,1610612763,1629741
2020 - 2021,Temporada,1610612752,1627746
2021 - 2022,Temporada,1610612744,203952
2021 - 2022,Temporada,1610612744,203490
2021 - 2022,Temporada,1610612744,203110
2021 - 2022,Temporada,1610612744,202691
2021 - 2022,Temporada,1610612744,201939
2021 - 2022,Temporada,1610612744,1626172
2021 - 2022,Temporada,1610612744,1627780
2021 - 2022,Temporada,1610612744,1629673
2021 - 2022,Temporada,1610612744,2738
2021 - 2022,Temporada,1610612744,202357
2021 - 2022,Temporada,1610612744,1630228
2021 - 2022,Temporada,1610612744,1627814
2021 - 2022,Temporada,1610612744,1630541
2021 - 2022,Temporada,1610612744,1629308
2021 - 2022,Temporada,1610612738,1628369
2021 - 2022,Temporada,1610612738,201143
2021 - 2022,Temporada,1610612738,1629057
2021 - 2022,Temporada,1610612738,1627759
2021 - 2022,Temporada,1610612738,203935
2021 - 2022,Temporada,1610612738,1628401
2021 - 2022,Temporada,1610612738,1630202
2021 - 2022,Temporada,1610612738,1629684
2021 - 2022,Temporada,1610612738,203917
2021 - 2022,Temporada,1610612738,1628436
2021 - 2022,Temporada,1610612738,1630573
2021 - 2022,Temporada,1610612738,1630174
2021 - 2022,Temporada,1610612738,1629752
2021 - 2022,Temporada,1610612738,1630238
2021 - 2022,Temporada,1610612738,1628464
2021 - 2022,Temporada,1610612748,202710
2021 - 2022,Temporada,1610612748,200782
2021 - 2022,Temporada,1610612748,1628389
2021 - 2022,Temporada,1610612748,1629622
2021 - 2022,Temporada,1610612748,200768
2021 - 2022,Temporada,1610612748,1629216
2021 - 2022,Temporada,1610612748,203506
2021 - 2022,Temporada,1610612748,1629639
2021 - 2022,Temporada,1610612748,203473
2021 - 2022,Temporada,1610612748,2617
2021 - 2022,Temporada,1610612748,1629312
2021 - 2022,Temporada,1610612748,1628997
2021 - 2022,Temporada,1610612748,202693
2021 - 2022,Temporada,1610612748,1629130
2021 - 2022,Temporada,1610612748,1630209
2021 - 2022,Temporada,1610612742,203493
2021 - 2022,Temporada,1610612742,1627827
2021 - 2022,Temporada,1610612742,203939
2021 - 2022,Temporada,1610612742,1628973
2021 - 2022,Temporada,1610612742,1629029
2021 - 2022,Temporada,1610612742,1628467
2021 - 2022,Temporada,1610612742,1628373
2021 - 2022,Temporada,1610612742,203915
2021 - 2022,Temporada,1610612742,202722
2021 - 2022,Temporada,1610612742,203504
2021 - 2022,Temporada,1610612742,1630182
2021 - 2022,Temporada,1610612742,1627737
2021 - 2022,Temporada,1610612742,1628425
2021 - 2022,Temporada,1610612742,1626246
2021 - 2022,Temporada,1610612749,202083
2021 - 2022,Temporada,1610612749,203507
2021 - 2022,Temporada,1610612749,201572
2021 - 2022,Temporada,1610612749,1628960
2021 - 2022,Temporada,1610612749,201950
2021 - 2022,Temporada,1610612749,1626192
2021 - 2022,Temporada,1610612749,1626171
2021 - 2022,Temporada,1610612749,201588
2021 - 2022,Temporada,1610612749,203648
2021 - 2022,Temporada,1610612749,1629670
2021 - 2022,Temporada,1610612749,1629730
