id,periodoCompeticion,nombreCompeticion,idEquipoLocal,idEquipoVisitante,fecha,puntosLocal,puntosVisitante,instancia
12100060,2021 - 2022,Temporada,1610612765,1610612755,2021-10-15,112,108,Regular Season
12100061,2021 - 2022,Temporada,1610612754,1610612739,2021-10-15,94,110,Regular Season
12100062,2021 - 2022,Temporada,1610612752,1610612764,2021-10-15,115,113,Regular Season
12100063,2021 - 2022,Temporada,1610612741,1610612763,2021-10-15,118,105,Regular Season
12100064,2021 - 2022,Temporada,1610612749,1610612742,2021-10-15,103,114,Regular Season
12100065,2021 - 2022,Temporada,1610612759,1610612745,2021-10-15,126,98,Regular Season
12100066,2021 - 2022,Temporada,1610612744,1610612757,2021-10-15,119,97,Regular Season
12100055,2021 - 2022,Temporada,1610612737,1610612748,2021-10-14,127,92,Regular Season
12100056,2021 - 2022,Temporada,1610612751,1610612750,2021-10-14,107,101,Regular Season
12100057,2021 - 2022,Temporada,1610612760,1610612743,2021-10-14,107,113,Regular Season
12100058,2021 - 2022,Temporada,1610612758,1610612747,2021-10-14,116,112,Regular Season
12100054,2021 - 2022,Temporada,1610612756,1610612757,2021-10-13,119,74,Regular Season
12100048,2021 - 2022,Temporada,1610612766,1610612742,2021-10-13,59,127,Regular Season
12100049,2021 - 2022,Temporada,1610612754,1610612763,2021-10-13,109,107,Regular Season
12100050,2021 - 2022,Temporada,1610612753,1610612738,2021-10-13,103,102,Regular Season
12100051,2021 - 2022,Temporada,1610612752,1610612765,2021-10-13,108,100,Regular Season
12100052,2021 - 2022,Temporada,1610612760,1610612743,2021-10-13,108,99,Regular Season
12100053,2021 - 2022,Temporada,1610612762,1610612749,2021-10-13,124,120,Regular Season
12100046,2021 - 2022,Temporada,1610612764,1610612761,2021-10-12,108,113,Regular Season
12100047,2021 - 2022,Temporada,1610612747,1610612744,2021-10-12,99,111,Regular Season
12100039,2021 - 2022,Temporada,1610612761,1610612745,2021-10-11,107,92,Regular Season
12100040,2021 - 2022,Temporada,1610612748,1610612766,2021-10-11,104,103,Regular Season
12100041,2021 - 2022,Temporada,1610612755,1610612751,2021-10-11,115,104,Regular Season
12100042,2021 - 2022,Temporada,1610612763,1610612765,2021-10-11,127,92,Regular Season
12100043,2021 - 2022,Temporada,1610612762,1610612740,2021-10-11,127,96,Regular Season
12100044,2021 - 2022,Temporada,1610612757,1610612758,2021-10-11,93,107,Regular Season
12100045,2021 - 2022,Temporada,1610612746,1610612750,2021-10-11,100,128,Regular Season
12100035,2021 - 2022,Temporada,1610612753,1610612759,2021-10-10,100,101,Regular Season
12100036,2021 - 2022,Temporada,1610612739,1610612741,2021-10-10,101,102,Regular Season
12100037,2021 - 2022,Temporada,1610612749,1610612760,2021-10-10,130,110,Regular Season
12100038,2021 - 2022,Temporada,1610612747,1610612756,2021-10-10,94,123,Regular Season
12100032,2021 - 2022,Temporada,1610612738,1610612761,2021-10-09,113,111,Regular Season
12100033,2021 - 2022,Temporada,1610612764,1610612752,2021-10-09,99,117,Regular Season
12100034,2021 - 2022,Temporada,1610612763,1610612737,2021-10-09,87,91,Regular Season
12100025,2021 - 2022,Temporada,1610612739,1610612754,2021-10-08,100,109,Regular Season
12100026,2021 - 2022,Temporada,1610612751,1610612749,2021-10-08,119,115,Regular Season
12100027,2021 - 2022,Temporada,1610612741,1610612740,2021-10-08,121,85,Regular Season
12100028,2021 - 2022,Temporada,1610612742,1610612746,2021-10-08,122,114,Regular Season
12100029,2021 - 2022,Temporada,1610612759,1610612748,2021-10-08,105,109,Regular Season
12100030,2021 - 2022,Temporada,1610612743,1610612750,2021-10-08,112,114,Regular Season
12100031,2021 - 2022,Temporada,1610612744,1610612747,2021-10-08,121,114,Regular Season
12100022,2021 - 2022,Temporada,1610612766,1610612763,2021-10-07,98,128,Regular Season
12100023,2021 - 2022,Temporada,1610612755,1610612761,2021-10-07,125,113,Regular Season
12100024,2021 - 2022,Temporada,1610612745,1610612748,2021-10-07,106,113,Regular Season
12100020,2021 - 2022,Temporada,1610612756,1610612747,2021-10-06,117,105,Regular Season
12100015,2021 - 2022,Temporada,1610612765,1610612759,2021-10-06,115,105,Regular Season
12100016,2021 - 2022,Temporada,1610612737,1610612739,2021-10-06,96,99,Regular Season
12100017,2021 - 2022,Temporada,1610612740,1610612753,2021-10-06,104,86,Regular Season
12100018,2021 - 2022,Temporada,1610612742,1610612762,2021-10-06,111,101,Regular Season
12100019,2021 - 2022,Temporada,1610612744,1610612743,2021-10-06,118,116,Regular Season
12100021,2021 - 2022,Temporada,1610612746,1610612758,2021-10-06,98,113,Regular Season
12100011,2021 - 2022,Temporada,1610612752,1610612754,2021-10-05,125,104,Regular Season
12100012,2021 - 2022,Temporada,1610612741,1610612739,2021-10-05,131,95,Regular Season
12100013,2021 - 2022,Temporada,1610612745,1610612764,2021-10-05,125,119,Regular Season
12100014,2021 - 2022,Temporada,1610612763,1610612749,2021-10-05,87,77,Regular Season
12100002,2021 - 2022,Temporada,1610612761,1610612755,2021-10-04,123,107,Regular Season
12100003,2021 - 2022,Temporada,1610612738,1610612753,2021-10-04,98,97,Regular Season
12100004,2021 - 2022,Temporada,1610612748,1610612737,2021-10-04,125,99,Regular Season
12100005,2021 - 2022,Temporada,1610612750,1610612740,2021-10-04,117,114,Regular Season
12100006,2021 - 2022,Temporada,1610612760,1610612766,2021-10-04,97,113,Regular Season
12100007,2021 - 2022,Temporada,1610612759,1610612762,2021-10-04,111,85,Regular Season
12100008,2021 - 2022,Temporada,1610612757,1610612744,2021-10-04,107,121,Regular Season
12100009,2021 - 2022,Temporada,1610612758,1610612756,2021-10-04,117,106,Regular Season
12100010,2021 - 2022,Temporada,1610612746,1610612743,2021-10-04,103,102,Regular Season
12100001,2021 - 2022,Temporada,1610612747,1610612751,2021-10-03,97,123,Regular Season
42000406,2020 - 2021,Temporada,1610612749,1610612756,2021-07-20,105,98,NBA Finals
42000405,2020 - 2021,Temporada,1610612756,1610612749,2021-07-17,119,123,NBA Finals
42000404,2020 - 2021,Temporada,1610612749,1610612756,2021-07-14,109,103,NBA Finals
42000403,2020 - 2021,Temporada,1610612749,1610612756,2021-07-11,120,100,NBA Finals
42000402,2020 - 2021,Temporada,1610612756,1610612749,2021-07-08,118,108,NBA Finals
42000401,2020 - 2021,Temporada,1610612756,1610612749,2021-07-06,118,105,NBA Finals
42000306,2020 - 2021,Temporada,1610612737,1610612749,2021-07-03,107,118,Conference Finals
42000305,2020 - 2021,Temporada,1610612749,1610612737,2021-07-01,123,112,Conference Finals
42000316,2020 - 2021,Temporada,1610612746,1610612756,2021-06-30,103,130,Conference Finals
42000304,2020 - 2021,Temporada,1610612737,1610612749,2021-06-29,110,88,Conference Finals
42000315,2020 - 2021,Temporada,1610612756,1610612746,2021-06-28,102,116,Conference Finals
42000303,2020 - 2021,Temporada,1610612737,1610612749,2021-06-27,102,113,Conference Finals
42000314,2020 - 2021,Temporada,1610612746,1610612756,2021-06-26,80,84,Conference Finals
42000302,2020 - 2021,Temporada,1610612749,1610612737,2021-06-25,125,91,Conference Finals
42000313,2020 - 2021,Temporada,1610612746,1610612756,2021-06-24,106,92,Conference Finals
42000301,2020 - 2021,Temporada,1610612749,1610612737,2021-06-23,113,116,Conference Finals
42000312,2020 - 2021,Temporada,1610612756,1610612746,2021-06-22,104,103,Conference Finals
42000311,2020 - 2021,Temporada,1610612756,1610612746,2021-06-20,120,114,Conference Finals
42000207,2020 - 2021,Temporada,1610612755,1610612737,2021-06-20,96,103,Conference Semifinals
42000217,2020 - 2021,Temporada,1610612751,1610612749,2021-06-19,111,115,Conference Semifinals
42000206,2020 - 2021,Temporada,1610612737,1610612755,2021-06-18,99,104,Conference Semifinals
42000226,2020 - 2021,Temporada,1610612746,1610612762,2021-06-18,131,119,Conference Semifinals
42000216,2020 - 2021,Temporada,1610612749,1610612751,2021-06-17,104,89,Conference Semifinals
42000205,2020 - 2021,Temporada,1610612755,1610612737,2021-06-16,106,109,Conference Semifinals
42000225,2020 - 2021,Temporada,1610612762,1610612746,2021-06-16,111,119,Conference Semifinals
42000215,2020 - 2021,Temporada,1610612751,1610612749,2021-06-15,114,108,Conference Semifinals
42000204,2020 - 2021,Temporada,1610612737,1610612755,2021-06-14,103,100,Conference Semifinals
42000224,2020 - 2021,Temporada,1610612746,1610612762,2021-06-14,118,104,Conference Semifinals
42000214,2020 - 2021,Temporada,1610612749,1610612751,2021-06-13,107,96,Conference Semifinals
42000234,2020 - 2021,Temporada,1610612743,1610612756,2021-06-13,118,125,Conference Semifinals
42000223,2020 - 2021,Temporada,1610612746,1610612762,2021-06-12,132,106,Conference Semifinals
42000203,2020 - 2021,Temporada,1610612737,1610612755,2021-06-11,111,127,Conference Semifinals
42000233,2020 - 2021,Temporada,1610612743,1610612756,2021-06-11,102,116,Conference Semifinals
42000213,2020 - 2021,Temporada,1610612749,1610612751,2021-06-10,86,83,Conference Semifinals
42000222,2020 - 2021,Temporada,1610612762,1610612746,2021-06-10,117,111,Conference Semifinals
42000232,2020 - 2021,Temporada,1610612756,1610612743,2021-06-09,123,98,Conference Semifinals
42000202,2020 - 2021,Temporada,1610612755,1610612737,2021-06-08,118,102,Conference Semifinals
42000221,2020 - 2021,Temporada,1610612762,1610612746,2021-06-08,112,109,Conference Semifinals
42000212,2020 - 2021,Temporada,1610612751,1610612749,2021-06-07,125,86,Conference Semifinals
42000231,2020 - 2021,Temporada,1610612756,1610612743,2021-06-07,122,105,Conference Semifinals
42000201,2020 - 2021,Temporada,1610612755,1610612737,2021-06-06,124,128,Conference Semifinals
42000177,2020 - 2021,Temporada,1610612746,1610612742,2021-06-06,126,111,First Round
42000211,2020 - 2021,Temporada,1610612751,1610612749,2021-06-05,115,107,Conference Semifinals
42000176,2020 - 2021,Temporada,1610612742,1610612746,2021-06-04,97,104,First Round
42000166,2020 - 2021,Temporada,1610612757,1610612743,2021-06-03,115,126,First Round
42000156,2020 - 2021,Temporada,1610612747,1610612756,2021-06-03,100,113,First Round
42000105,2020 - 2021,Temporada,1610612755,1610612764,2021-06-02,129,112,First Round
42000135,2020 - 2021,Temporada,1610612752,1610612737,2021-06-02,89,103,First Round
42000145,2020 - 2021,Temporada,1610612762,1610612763,2021-06-02,126,110,First Round
42000175,2020 - 2021,Temporada,1610612746,1610612742,2021-06-02,100,105,First Round
42000115,2020 - 2021,Temporada,1610612751,1610612738,2021-06-01,123,109,First Round
42000165,2020 - 2021,Temporada,1610612743,1610612757,2021-06-01,147,140,First Round
42000155,2020 - 2021,Temporada,1610612756,1610612747,2021-06-01,115,85,First Round
42000104,2020 - 2021,Temporada,1610612764,1610612755,2021-05-31,122,114,First Round
42000144,2020 - 2021,Temporada,1610612763,1610612762,2021-05-31,113,120,First Round
42000134,2020 - 2021,Temporada,1610612737,1610612752,2021-05-30,113,96,First Round
42000154,2020 - 2021,Temporada,1610612747,1610612756,2021-05-30,92,100,First Round
42000114,2020 - 2021,Temporada,1610612738,1610612751,2021-05-30,126,141,First Round
42000174,2020 - 2021,Temporada,1610612742,1610612746,2021-05-30,81,106,First Round
42000124,2020 - 2021,Temporada,1610612748,1610612749,2021-05-29,103,120,First Round
42000164,2020 - 2021,Temporada,1610612757,1610612743,2021-05-29,115,95,First Round
42000103,2020 - 2021,Temporada,1610612764,1610612755,2021-05-29,103,132,First Round
42000143,2020 - 2021,Temporada,1610612763,1610612762,2021-05-29,111,121,First Round
42000133,2020 - 2021,Temporada,1610612737,1610612752,2021-05-28,105,94,First Round
42000113,2020 - 2021,Temporada,1610612738,1610612751,2021-05-28,125,119,First Round
42000173,2020 - 2021,Temporada,1610612742,1610612746,2021-05-28,108,118,First Round
42000123,2020 - 2021,Temporada,1610612748,1610612749,2021-05-27,84,113,First Round
42000153,2020 - 2021,Temporada,1610612747,1610612756,2021-05-27,109,95,First Round
42000163,2020 - 2021,Temporada,1610612757,1610612743,2021-05-27,115,120,First Round
42000102,2020 - 2021,Temporada,1610612755,1610612764,2021-05-26,120,95,First Round
42000132,2020 - 2021,Temporada,1610612752,1610612737,2021-05-26,101,92,First Round
42000142,2020 - 2021,Temporada,1610612762,1610612763,2021-05-26,141,129,First Round
42000112,2020 - 2021,Temporada,1610612751,1610612738,2021-05-25,130,108,First Round
42000152,2020 - 2021,Temporada,1610612756,1610612747,2021-05-25,102,109,First Round
42000172,2020 - 2021,Temporada,1610612746,1610612742,2021-05-25,121,127,First Round
42000122,2020 - 2021,Temporada,1610612749,1610612748,2021-05-24,132,98,First Round
42000162,2020 - 2021,Temporada,1610612743,1610612757,2021-05-24,128,109,First Round
42000101,2020 - 2021,Temporada,1610612755,1610612764,2021-05-23,125,118,First Round
42000151,2020 - 2021,Temporada,1610612756,1610612747,2021-05-23,99,90,First Round
42000131,2020 - 2021,Temporada,1610612752,1610612737,2021-05-23,105,107,First Round
42000141,2020 - 2021,Temporada,1610612762,1610612763,2021-05-23,109,112,First Round
42000121,2020 - 2021,Temporada,1610612749,1610612748,2021-05-22,109,107,First Round
42000171,2020 - 2021,Temporada,1610612746,1610612742,2021-05-22,103,113,First Round
42000111,2020 - 2021,Temporada,1610612751,1610612738,2021-05-22,104,93,First Round
42000161,2020 - 2021,Temporada,1610612743,1610612757,2021-05-22,109,123,First Round
52000211,2020 - 2021,Temporada,1610612744,1610612763,2021-05-21,112,117,Play-In Tournament
52000201,2020 - 2021,Temporada,1610612764,1610612754,2021-05-20,142,115,Play-In Tournament
52000131,2020 - 2021,Temporada,1610612763,1610612759,2021-05-19,100,96,Play-In Tournament
52000121,2020 - 2021,Temporada,1610612747,1610612744,2021-05-19,103,100,Play-In Tournament
52000111,2020 - 2021,Temporada,1610612754,1610612766,2021-05-18,144,117,Play-In Tournament
52000101,2020 - 2021,Temporada,1610612738,1610612764,2021-05-18,118,100,Play-In Tournament
22001073,2020 - 2021,Temporada,1610612752,1610612738,2021-05-16,96,92,Regular Season
22001079,2020 - 2021,Temporada,1610612761,1610612754,2021-05-16,113,125,Regular Season
22001080,2020 - 2021,Temporada,1610612764,1610612766,2021-05-16,115,110,Regular Season
22001078,2020 - 2021,Temporada,1610612759,1610612756,2021-05-16,121,123,Regular Season
22001070,2020 - 2021,Temporada,1610612744,1610612763,2021-05-16,113,101,Regular Season
22001066,2020 - 2021,Temporada,1610612737,1610612745,2021-05-16,124,95,Regular Season
22001067,2020 - 2021,Temporada,1610612751,1610612739,2021-05-16,123,109,Regular Season
22001075,2020 - 2021,Temporada,1610612755,1610612753,2021-05-16,128,117,Regular Season
22001069,2020 - 2021,Temporada,1610612765,1610612748,2021-05-16,107,120,Regular Season
22001068,2020 - 2021,Temporada,1610612741,1610612749,2021-05-16,118,112,Regular Season
22001071,2020 - 2021,Temporada,1610612750,1610612742,2021-05-16,136,121,Regular Season
22001072,2020 - 2021,Temporada,1610612740,1610612747,2021-05-16,98,110,Regular Season
22001074,2020 - 2021,Temporada,1610612760,1610612746,2021-05-16,117,112,Regular Season
22001076,2020 - 2021,Temporada,1610612757,1610612743,2021-05-16,132,116,Regular Season
22001077,2020 - 2021,Temporada,1610612758,1610612762,2021-05-16,99,121,Regular Season
22001060,2020 - 2021,Temporada,1610612751,1610612741,2021-05-15,105,91,Regular Season
22001061,2020 - 2021,Temporada,1610612754,1610612747,2021-05-15,115,122,Regular Season
22001064,2020 - 2021,Temporada,1610612752,1610612766,2021-05-15,118,109,Regular Season
22001063,2020 - 2021,Temporada,1610612750,1610612738,2021-05-15,108,124,Regular Season
22001065,2020 - 2021,Temporada,1610612759,1610612756,2021-05-15,103,140,Regular Season
22001062,2020 - 2021,Temporada,1610612749,1610612748,2021-05-15,122,108,Regular Season
22000204,2020 - 2021,Temporada,1610612764,1610612739,2021-05-14,120,105,Regular Season
22001054,2020 - 2021,Temporada,1610612765,1610612743,2021-05-14,91,104,Regular Season
22001055,2020 - 2021,Temporada,1610612755,1610612753,2021-05-14,122,97,Regular Season
22001056,2020 - 2021,Temporada,1610612760,1610612762,2021-05-14,93,109,Regular Season
22000263,2020 - 2021,Temporada,1610612763,1610612758,2021-05-14,107,106,Regular Season
22001057,2020 - 2021,Temporada,1610612742,1610612761,2021-05-14,114,110,Regular Season
22001058,2020 - 2021,Temporada,1610612745,1610612746,2021-05-14,122,115,Regular Season
22001059,2020 - 2021,Temporada,1610612744,1610612740,2021-05-14,125,122,Regular Season
22001047,2020 - 2021,Temporada,1610612766,1610612746,2021-05-13,90,113,Regular Season
22001048,2020 - 2021,Temporada,1610612754,1610612749,2021-05-13,133,142,Regular Season
22000458,2020 - 2021,Temporada,1610612752,1610612759,2021-05-13,102,98,Regular Season
22001049,2020 - 2021,Temporada,1610612737,1610612753,2021-05-13,116,93,Regular Season
22001050,2020 - 2021,Temporada,1610612748,1610612755,2021-05-13,106,94,Regular Season
22000255,2020 - 2021,Temporada,1610612763,1610612758,2021-05-13,116,110,Regular Season
22001051,2020 - 2021,Temporada,1610612741,1610612761,2021-05-13,114,102,Regular Season
22001052,2020 - 2021,Temporada,1610612750,1610612743,2021-05-13,103,114,Regular Season
22001053,2020 - 2021,Temporada,1610612756,1610612757,2021-05-13,118,117,Regular Season
22001042,2020 - 2021,Temporada,1610612737,1610612764,2021-05-12,120,116,Regular Season
22001043,2020 - 2021,Temporada,1610612751,1610612759,2021-05-12,128,116,Regular Season
22001044,2020 - 2021,Temporada,1610612739,1610612738,2021-05-12,102,94,Regular Season
22000154,2020 - 2021,Temporada,1610612742,1610612740,2021-05-12,125,107,Regular Season
22001045,2020 - 2021,Temporada,1610612762,1610612757,2021-05-12,98,105,Regular Season
22001046,2020 - 2021,Temporada,1610612747,1610612745,2021-05-12,124,122,Regular Season
22000448,2020 - 2021,Temporada,1610612766,1610612743,2021-05-11,112,117,Regular Season
22001033,2020 - 2021,Temporada,1610612765,1610612750,2021-05-11,100,119,Regular Season
22001032,2020 - 2021,Temporada,1610612738,1610612748,2021-05-11,121,129,Regular Season
22001034,2020 - 2021,Temporada,1610612761,1610612746,2021-05-11,96,115,Regular Season
22001035,2020 - 2021,Temporada,1610612754,1610612755,2021-05-11,103,94,Regular Season
22001036,2020 - 2021,Temporada,1610612741,1610612751,2021-05-11,107,115,Regular Season
22001037,2020 - 2021,Temporada,1610612763,1610612742,2021-05-11,133,104,Regular Season
22001038,2020 - 2021,Temporada,1610612749,1610612753,2021-05-11,114,102,Regular Season
22001039,2020 - 2021,Temporada,1610612744,1610612756,2021-05-11,122,116,Regular Season
22001040,2020 - 2021,Temporada,1610612758,1610612760,2021-05-11,122,106,Regular Season
22001041,2020 - 2021,Temporada,1610612747,1610612752,2021-05-11,101,99,Regular Season
22001026,2020 - 2021,Temporada,1610612737,1610612764,2021-05-10,125,124,Regular Season
22001027,2020 - 2021,Temporada,1610612739,1610612754,2021-05-10,102,111,Regular Season
22001028,2020 - 2021,Temporada,1610612763,1610612740,2021-05-10,115,110,Regular Season
22001029,2020 - 2021,Temporada,1610612759,1610612749,2021-05-10,146,125,Regular Season
22001030,2020 - 2021,Temporada,1610612744,1610612762,2021-05-10,119,116,Regular Season
22001031,2020 - 2021,Temporada,1610612757,1610612745,2021-05-10,140,129,Regular Season
22000145,2020 - 2021,Temporada,1610612738,1610612748,2021-05-09,124,130,Regular Season
22001019,2020 - 2021,Temporada,1610612746,1610612752,2021-05-09,100,106,Regular Season
22001020,2020 - 2021,Temporada,1610612766,1610612740,2021-05-09,110,112,Regular Season
22001021,2020 - 2021,Temporada,1610612739,1610612742,2021-05-09,97,124,Regular Season
22001022,2020 - 2021,Temporada,1610612753,1610612750,2021-05-09,96,128,Regular Season
22001023,2020 - 2021,Temporada,1610612765,1610612741,2021-05-09,96,108,Regular Season
22001024,2020 - 2021,Temporada,1610612747,1610612756,2021-05-09,123,110,Regular Season
22001025,2020 - 2021,Temporada,1610612758,1610612760,2021-05-09,126,98,Regular Season
22001012,2020 - 2021,Temporada,1610612754,1610612764,2021-05-08,132,133,Regular Season
22001013,2020 - 2021,Temporada,1610612755,1610612765,2021-05-08,118,104,Regular Season
22001014,2020 - 2021,Temporada,1610612761,1610612763,2021-05-08,99,109,Regular Season
22001015,2020 - 2021,Temporada,1610612743,1610612751,2021-05-08,119,125,Regular Season
22001016,2020 - 2021,Temporada,1610612762,1610612745,2021-05-08,124,116,Regular Season
22001017,2020 - 2021,Temporada,1610612744,1610612760,2021-05-08,136,97,Regular Season
22001018,2020 - 2021,Temporada,1610612757,1610612759,2021-05-08,124,102,Regular Season
22001003,2020 - 2021,Temporada,1610612755,1610612740,2021-05-07,109,107,Regular Season
22000160,2020 - 2021,Temporada,1610612741,1610612738,2021-05-07,121,99,Regular Season
22001004,2020 - 2021,Temporada,1610612766,1610612753,2021-05-07,122,112,Regular Season
22001005,2020 - 2021,Temporada,1610612748,1610612750,2021-05-07,121,112,Regular Season
22001006,2020 - 2021,Temporada,1610612749,1610612745,2021-05-07,141,133,Regular Season
22001007,2020 - 2021,Temporada,1610612742,1610612739,2021-05-07,110,90,Regular Season
22001008,2020 - 2021,Temporada,1610612762,1610612743,2021-05-07,127,120,Regular Season
22001009,2020 - 2021,Temporada,1610612756,1610612752,2021-05-07,128,105,Regular Season
22001010,2020 - 2021,Temporada,1610612757,1610612747,2021-05-07,106,101,Regular Season
22001011,2020 - 2021,Temporada,1610612758,1610612759,2021-05-07,104,113,Regular Season
22000434,2020 - 2021,Temporada,1610612766,1610612741,2021-05-06,99,120,Regular Season
22000997,2020 - 2021,Temporada,1610612761,1610612764,2021-05-06,129,131,Regular Season
22000998,2020 - 2021,Temporada,1610612742,1610612751,2021-05-06,113,109,Regular Season
22000999,2020 - 2021,Temporada,1610612765,1610612763,2021-05-06,111,97,Regular Season
22001000,2020 - 2021,Temporada,1610612754,1610612737,2021-05-06,133,126,Regular Season
22001001,2020 - 2021,Temporada,1610612744,1610612760,2021-05-06,118,97,Regular Season
22001002,2020 - 2021,Temporada,1610612746,1610612747,2021-05-06,118,94,Regular Season
22000990,2020 - 2021,Temporada,1610612753,1610612738,2021-05-05,96,132,Regular Season
22000991,2020 - 2021,Temporada,1610612739,1610612757,2021-05-05,105,141,Regular Season
22000183,2020 - 2021,Temporada,1610612750,1610612763,2021-05-05,135,139,Regular Season
22000235,2020 - 2021,Temporada,1610612749,1610612764,2021-05-05,135,134,Regular Season
22000992,2020 - 2021,Temporada,1610612737,1610612756,2021-05-05,135,103,Regular Season
22000993,2020 - 2021,Temporada,1610612754,1610612758,2021-05-05,93,104,Regular Season
22000994,2020 - 2021,Temporada,1610612745,1610612755,2021-05-05,115,135,Regular Season
22000995,2020 - 2021,Temporada,1610612743,1610612752,2021-05-05,113,97,Regular Season
22000996,2020 - 2021,Temporada,1610612762,1610612759,2021-05-05,126,94,Regular Season
22000983,2020 - 2021,Temporada,1610612739,1610612756,2021-05-04,118,134,Regular Season
22000984,2020 - 2021,Temporada,1610612765,1610612766,2021-05-04,99,102,Regular Season
22000985,2020 - 2021,Temporada,1610612749,1610612751,2021-05-04,124,118,Regular Season
22000986,2020 - 2021,Temporada,1610612748,1610612742,2021-05-04,113,127,Regular Season
22000987,2020 - 2021,Temporada,1610612740,1610612744,2021-05-04,108,103,Regular Season
22000988,2020 - 2021,Temporada,1610612760,1610612758,2021-05-04,99,103,Regular Season
22000989,2020 - 2021,Temporada,1610612746,1610612761,2021-05-04,105,100,Regular Season
22000975,2020 - 2021,Temporada,1610612765,1610612753,2021-05-03,112,119,Regular Season
22000976,2020 - 2021,Temporada,1610612764,1610612754,2021-05-03,154,141,Regular Season
22000977,2020 - 2021,Temporada,1610612740,1610612744,2021-05-03,108,123,Regular Season
22000978,2020 - 2021,Temporada,1610612737,1610612757,2021-05-03,123,114,Regular Season
22000979,2020 - 2021,Temporada,1610612741,1610612755,2021-05-03,94,106,Regular Season
22000980,2020 - 2021,Temporada,1610612763,1610612752,2021-05-03,104,118,Regular Season
22000981,2020 - 2021,Temporada,1610612762,1610612759,2021-05-03,110,99,Regular Season
22000982,2020 - 2021,Temporada,1610612747,1610612743,2021-05-03,93,89,Regular Season
22000967,2020 - 2021,Temporada,1610612749,1610612751,2021-05-02,117,114,Regular Season
22000968,2020 - 2021,Temporada,1610612738,1610612757,2021-05-02,119,129,Regular Season
22000969,2020 - 2021,Temporada,1610612766,1610612748,2021-05-02,111,121,Regular Season
22000970,2020 - 2021,Temporada,1610612742,1610612758,2021-05-02,99,111,Regular Season
22000971,2020 - 2021,Temporada,1610612745,1610612752,2021-05-02,97,122,Regular Season
22000972,2020 - 2021,Temporada,1610612760,1610612756,2021-05-02,120,123,Regular Season
22000973,2020 - 2021,Temporada,1610612759,1610612755,2021-05-02,111,113,Regular Season
22000974,2020 - 2021,Temporada,1610612747,1610612761,2021-05-02,114,121,Regular Season
22000957,2020 - 2021,Temporada,1610612766,1610612765,2021-05-01,107,94,Regular Season
22000958,2020 - 2021,Temporada,1610612745,1610612744,2021-05-01,87,113,Regular Season
22000959,2020 - 2021,Temporada,1610612737,1610612741,2021-05-01,108,97,Regular Season
22000960,2020 - 2021,Temporada,1610612739,1610612748,2021-05-01,107,124,Regular Season
22000961,2020 - 2021,Temporada,1610612753,1610612763,2021-05-01,112,111,Regular Season
22000962,2020 - 2021,Temporada,1610612750,1610612740,2021-05-01,136,140,Regular Season
22000963,2020 - 2021,Temporada,1610612760,1610612754,2021-05-01,95,152,Regular Season
22000964,2020 - 2021,Temporada,1610612742,1610612764,2021-05-01,125,124,Regular Season
22000965,2020 - 2021,Temporada,1610612762,1610612761,2021-05-01,106,102,Regular Season
22000966,2020 - 2021,Temporada,1610612746,1610612743,2021-05-01,104,110,Regular Season
22000949,2020 - 2021,Temporada,1610612755,1610612737,2021-04-30,126,104,Regular Season
22000950,2020 - 2021,Temporada,1610612738,1610612759,2021-04-30,143,140,Regular Season
22000951,2020 - 2021,Temporada,1610612739,1610612764,2021-04-30,93,122,Regular Season
22000952,2020 - 2021,Temporada,1610612751,1610612757,2021-04-30,109,128,Regular Season
22000953,2020 - 2021,Temporada,1610612763,1610612753,2021-04-30,92,75,Regular Season
22000954,2020 - 2021,Temporada,1610612741,1610612749,2021-04-30,98,108,Regular Season
22000955,2020 - 2021,Temporada,1610612756,1610612762,2021-04-30,121,100,Regular Season
22000956,2020 - 2021,Temporada,1610612747,1610612758,2021-04-30,106,110,Regular Season
22000943,2020 - 2021,Temporada,1610612765,1610612742,2021-04-29,105,115,Regular Season
22000944,2020 - 2021,Temporada,1610612754,1610612751,2021-04-29,113,130,Regular Season
22000945,2020 - 2021,Temporada,1610612745,1610612749,2021-04-29,143,136,Regular Season
22000946,2020 - 2021,Temporada,1610612750,1610612744,2021-04-29,126,114,Regular Season
22000947,2020 - 2021,Temporada,1610612760,1610612740,2021-04-29,95,109,Regular Season
22000948,2020 - 2021,Temporada,1610612743,1610612761,2021-04-29,121,111,Regular Season
22000933,2020 - 2021,Temporada,1610612739,1610612753,2021-04-28,104,109,Regular Season
22000934,2020 - 2021,Temporada,1610612755,1610612737,2021-04-28,127,83,Regular Season
22000935,2020 - 2021,Temporada,1610612764,1610612747,2021-04-28,116,107,Regular Season
22000936,2020 - 2021,Temporada,1610612738,1610612766,2021-04-28,120,111,Regular Season
22000937,2020 - 2021,Temporada,1610612752,1610612741,2021-04-28,113,94,Regular Season
22000938,2020 - 2021,Temporada,1610612748,1610612759,2021-04-28,116,111,Regular Season
22000939,2020 - 2021,Temporada,1610612763,1610612757,2021-04-28,109,130,Regular Season
22000940,2020 - 2021,Temporada,1610612743,1610612740,2021-04-28,114,112,Regular Season
22000941,2020 - 2021,Temporada,1610612756,1610612746,2021-04-28,109,101,Regular Season
22000942,2020 - 2021,Temporada,1610612758,1610612762,2021-04-28,105,154,Regular Season
22000927,2020 - 2021,Temporada,1610612738,1610612760,2021-04-27,115,119,Regular Season
